山明水秀	shan ming shui xiu
山清水秀	shan qing shui xiu
山珍海错	shan zhen hai cuo
山盟海誓	shan meng hai shi
山穷水尽	shan qiong shui jin
山长水远	shan chang shui yuan
山陬海澨	shan zou hai shi
山颓木坏	shan tui mu huai
山高水长	shan gao shui chang
山高水险	shan gao shui xian
山高海深	shan gao hai shen
岁不我与	sui bu wo yu
岁月如梭	sui yue ru suo
岁月流逝	sui yue liu shi
岂有此理	qi you ci li
岌岌可危	ji ji ke wei
峥嵘岁月	zheng rong sui yue
峨冠博带	e guan bo dai
峰回路转	feng hui lu zhuan
崇山峻岭	chong shan jun ling
崇洋媚外	chong yang mei wai
崛地而起	jue di er qi
崭露头角	zhan lu tou jiao
崽卖爷田不心疼	zai mai ye tian bu xin teng
巍然屹立	wei ran yi li
川流不息	chuan liu bu xi
工欲善其事必先利其器	gong yu shan qi shi bi xian li qi qi
左券在握	zuo quan zai wo
左右两难	zuo you liang nan
左右为难	zuo you wei nan
左右开弓	zuo you kai gong
左右逢源	zuo you feng yuan
左思右想	zuo si you xiang
左拥右抱	zuo yong you bao
左膀右臂	zuo bang you bi
左道惑众	zuo dao huo zhong
左顾右盼	zuo gu you pan
巧妇难为无米之炊	qiao fu nan wei wu mi zhi chui
巧立名目	qiao li ming mu
巧舌如簧	qiao she ru huang
巧言令色	qiao yan ling se
巧诈不如拙诚	qiao zha bu ru zhuo cheng
差之毫厘失之千里	cha zhi hao li shi zhi qian li
差之毫厘谬以千里	cha zhi hao li miu yi qian li
差强人意	cha qiang ren yi
己所不欲勿施于人	ji suo bu yu wu shi yu ren
巴三览四	ba san lan si
巴前算后	ba qian suan hou
巴头探脑	ba tou tan nao
巴山夜雨	ba shan ye yu
巴山蜀水	ba shan shu shui
巴高望上	ba gao wang shang
布帛菽粟	bu bo shu su
师出无名	shi chu wu ming
师出有名	shi chu you ming
带牛佩犊	dai niu pei du
席地而坐	xi di er zuo
幡然改图	fan ran gai tu
干打雷不下雨	gan da lei bu xia yu
干柴烈火	gan chai lie huo
平地起家	ping di qi jia
平安无事	ping an wu shi
平平无奇	ping ping wu qi
平心而论	ping xin er lun
平易近人	ping yi jin ren
平淡无奇	ping dan wu qi
平白无故	ping bai wu gu
平铺直叙	ping pu zhi xu
年久失修	nian jiu shi xiu
年功加俸	nian gong jia feng
年复一年	nian fu yi nian
年富力强	nian fu li qiang
年少无知	nian shao wu zhi
年老体弱	nian lao ti ruo
年老力衰	nian lao li shuai
年轻力壮	nian qing li zhuang
年轻气盛	nian qing qi sheng
年高德劭	nian gao de shao
并肩作战	bing jian zuo zhan
并驾齐驱	bing jia qi qu
幸灾乐祸	xing zai le huo
幺麽小丑	yao mo xiao chou
广开言路	guang kai yan lu
广结良缘	guang jie liang yuan
应付自如	ying fu zi ru
应付裕如	ying fu yu ru
应天承运	ying tian cheng yun
应天顺时	ying tian shun shi
应接不暇	ying jie bu xia
应有尽有	ying you jin you
应机立断	ying ji li duan
应运而生	ying yun er sheng
庞然大物	pang ran da wu
废寝忘食	fei qin wang shi
度日如年	du ri ru nian
康庄大道	kang zhuang da dao
庸人自扰	yong ren zi rao
延年益寿	yan nian yi shou
延颈企踵	yan jing qi zhong
开卷有益	kai juan you yi
开天辟地	kai tian pi di
开宗明义	kai zong ming yi
开弓不放箭	kai gong bu fang jian
开弓没有回头箭	kai gong mei you hui tou jian
开源节流	kai yuan jie liu
开疆拓土	kai jiang tuo tu
开花结果	kai hua jie guo
开诚布公	kai cheng bu gong
开诚相见	kai cheng xiang jian
开足马力	kai zu ma li
开锣喝道	kai luo he dao
开门揖盗	kai men yi dao
开门见山	kai men jian shan
异军突起	yi jun tu qi
异口同声	yi kou tong sheng
异国他乡	yi guo ta xiang
异想天开	yi xiang tian kai
异曲同工	yi qu tong gong
异香扑鼻	yi xiang pu bi
弃之如敝屣	qi zhi ru bi xi
弃农经商	qi nong jing shang
弃恶从善	qi e cong shan
弃约背盟	qi yue bei meng
弄假成真	nong jia cheng zhen
弄嘴弄舌	nong zui nong she
弄虚作假	nong xu zuo jia
引以为傲	yin yi wei ao
引以为憾	yin yi wei han
引以为戒	yin yi wei jie
引以为荣	yin yi wei rong
引吭高歌	yin hang gao ge
引水入墙	yin shui ru qiang
引狗入寨	yin gou ru zhai
引狼入室	yin lang ru shi
引玉之砖	yin yu zhi zhuan
引经据典	yin jing ju dian
引而不发	yin er bu fa
引蛇出洞	yin she chu dong
引颈就戮	yin jing jiu lu
引鬼上门	yin gui shang men
张三李四	zhang san li si
张冠李戴	zhang guan li dai
张口结舌	zhang kou jie she
张家长李家短	zhang jia chang li jia duan
张灯结彩	zhang deng jie cai
张牙舞爪	zhang ya wu zhao
张王李赵	zhang wang li zhao
张皇失措	zhang huang shi cuo
张飞打岳飞	zhang fei da yue fei
弥天大谎	mi tian da huang
弱不禁风	ruo bu jin feng
弱肉强食	ruo rou qiang shi
弹丸之地	dan wan zhi di
弹冠相庆	tan guan xiang qing
弹尽援绝	dan jin yuan jue
弹尽粮绝	dan jin liang jue
弹指一挥间	tan zhi yi hui jian
弹指之间	tan zhi zhi jian
强将手下无弱兵	qiang jiang shou xia wu ruo bing
强弩之末	qiang nu zhi mo
强扭的瓜不甜	qiang niu de gua bu tian
强词夺理	qiang ci duo li
强龙不压地头蛇	qiang long bu ya di tou she
归心似箭	gui xin si jian
归根究底	gui gen jiu di
当之无愧	dang zhi wu kui
当务之急	dang wu zhi ji
当家作主	dang jia zuo zhu
当局者迷旁观者清	dang ju zhe mi pang guan zhe qing
当断不断	dang duan bu duan
当机立断	dang ji li duan
当面锣对面鼓	dang mian luo dui mian gu
形单影只	xing dan ying zhi
形同虚设	xing tong xu she
形影相吊	xing ying xiang diao
形影相随	xing ying xiang sui
彪形大汉	biao xing da han
彪炳千古	biao bing qian gu
彰善瘅恶	zhang shan dan e
彻头彻尾	che tou che wei
彼此彼此	bi ci bi ci
往事已矣	wang shi yi yi
征名责实	zheng ming ze shi
径情直遂	jing qing zhi sui
待人接物	dai ren jie wu
待价而沽	dai jia er gu
徇私枉法	xun si wang fa
徇私舞弊	xun si wu bi
徒劳无功	tu lao wu gong
徒劳无益	tu lao wu yi
徒呼负负	tu hu fu fu
徒子徒孙	tu zi tu sun
徒有其名	tu you qi ming
徒有虚名	tu you xu ming
得不偿失	de bu chang shi
得天独厚	de tian du hou
得寸进尺	de cun jin chi
得心应手	de xin ying shou
得而复失	de er fu shi
得过且过	de guo qie guo
得道多助	de dao duo zhu
得道多助失道寡助	de dao duo zhu shi dao gua zhu
得饶人处且饶人	de rao ren chu qie rao ren
得鱼忘筌	de yu wang quan
御驾亲征	yu jia qin zheng
循序渐进	xun xu jian jin
循循善诱	xun xun shan you
循规蹈矩	xun gui dao ju
微不足道	wei bu zu dao
微乎其微	wei hu qi wei
微言大义	wei yan da yi
德才兼备	de cai jian bei
德艺双馨	de yi shuang xin
德薄能鲜	de bo neng xian
德高望重	de gao wang zhong
心中有鬼	xin zhong you gui
心乱如麻	xin luan ru ma
心力交瘁	xin li jiao cui
心口不一	xin kou bu yi
心口如一	xin kou ru yi
心如刀割	xin ru dao ge
心如刀绞	xin ru dao jiao
心安神闲	xin an shen xian
心宽体胖	xin kuan ti pan
心平气和	xin ping qi he
心广体胖	xin guang ti pan
心心念念	xin xin nian nian
心心相印	xin xin xiang yin
心怀忐忑	xin huai tan te
心急吃不了热豆腐	xin ji chi bu liao re dou fu
心急如焚	xin ji ru fen
心怦怦跳	xin peng peng tiao
心悦诚服	xin yue cheng fu
心惊肉跳	xin jing rou tiao
心惊胆战	xin jing dan zhan
心想事成	xin xiang shi cheng
心慈手软	xin ci shou ruan
心旷神怡	xin kuang shen yi
心有余力不足	xin you yu li bu zu
心有余悸	xin you yu ji
心有余而力不足	xin you yu er li bu zu
心有灵犀一点通	xin you ling xi yi dian tong
心服口服	xin fu kou fu
心满意足	xin man yi zu
心烦意乱	xin fan yi luan
心烦气躁	xin fan qi zao
心狠手辣	xin hen shou la
心猿意马	xin yuan yi ma
心直口快	xin zhi kou kuai
心神恍惚	xin shen huang hu
心细如发	xin xi ru fa
心胆俱裂	xin dan ju lie
心胸狭窄	xin xiong xia zhai
心腹之患	xin fu zhi huan
心花怒放	xin hua nu fang
心里有数	xin li you shu
心静自然凉	xin jing zi ran liang
心领神会	xin ling shen hui
必经之路	bi jing zhi lu
忆苦思甜	yi ku si tian
忍无可忍	ren wu ke ren
忍气吞声	ren qi tun sheng
忍辱偷生	ren ru tou sheng
忍辱负重	ren ru fu zhong
忐忑不安	tan te bu an
志不在此	zhi bu zai ci
志同道合	zhi tong dao he
志在四方	zhi zai si fang
志士仁人	zhi shi ren ren
志得意满	zhi de yi man
忘乎所以	wang hu suo yi
忘年之交	wang nian zhi jiao
忘恩负义	wang en fu yi
忙中有失	mang zhong you shi
忙中有错	mang zhong you cuo
忙里偷闲	mang li tou xian
忠君爱国	zhong jun ai guo
忠心耿耿	zhong xin geng geng
忠言逆耳	zhong yan ni er
忠贞不渝	zhong zhen bu yu
忧心忡忡	you xin chong chong
快刀斩乱麻	kuai dao zhan luan ma
快刀断乱麻	kuai dao duan luan ma
快马加鞭	kuai ma jia bian
念念不忘	nian nian bu wang
怀才不遇	huai cai bu yu
怀璧其罪	huai bi qi zui
怅然若失	chang ran ruo shi
怒不可遏	nu bu ke e
怒发冲冠	nu fa chong guan
怒形于色	nu xing yu se
怒气冲冲	nu qi chong chong
怒目相向	nu mu xiang xiang
怒目而视	nu mu er shi
怙恶不悛	hu e bu quan
怜香惜玉	lian xiang xi yu
思前想后	si qian xiang hou
思来想去	si lai xiang qu
思潮起伏	si chao qi fu
怡然自得	yi ran zi de
急不可待	ji bu ke dai
急于求成	ji yu qiu cheng
急人之难	ji ren zhi nan
急功近利	ji gong jin li
急如星火	ji ru xing huo
急转直下	ji zhuan zhi xia
怦然心动	peng ran xin dong
怨声载道	yuan sheng zai dao
怨天尤人	yuan tian you ren
怨天载道	yuan tian zai dao
怨气冲天	yuan qi chong tian
怪腔怪调	guai qiang guai diao
怯声怯气	qie sheng qie qi
怵目惊心	chu mu jing xin
总角之交	zong jiao zhi jiao
总角之好	zong jiao zhi hao
恃强欺弱	shi qiang qi ruo
恃才傲物	shi cai ao wu
恍然大悟	huang ran da wu
恒河沙数	heng he sha shu
恢恢有余	hui hui you yu
恨之入骨	hen zhi ru gu
恨海难填	hen hai nan tian
恨铁不成钢	hen tie bu cheng gang
恩同再造	en tong zai zao
恩威兼施	en wei jian shi
恩将仇报	en jiang chou bao
恩比天大	en bi tian da
恭敬不如从命	gong jing bu ru cong ming
息事宁人	xi shi ning ren
息息相关	xi xi xiang guan
恰如其分	qia ru qi fen
恶事传千里	e shi chuan qian li
恶叉白赖	e cha bai lai
恶有恶报	e you e bao
恶语中伤	e yu zhong shang
恶贯满盈	e guan man ying
恼羞成怒	nao xiu cheng nu
悉听尊便	xi ting zun bian
悍然不顾	han ran bu gu
悔不当初	hui bu dang chu
悔之无及	hui zhi wu ji
悔恨交加	hui hen jiao jia
悔过自新	hui guo zi xin
悠哉悠哉	you zai you zai
患难之交	huan nan zhi jiao
患难见真情	huan nan jian zhen qing
悬崖勒马	xuan ya le ma
悬崖峭壁	xuan ya qiao bi
悬梁刺股	xuan liang ci gu
悬而未决	xuan er wei jue
悲不自胜	bei bu zi sheng
悲声载道	bei sheng zai dao
悲歌当哭	bei ge dang ku
悲痛欲绝	bei tong yu jue
情不自禁	qing bu zi jin
情人眼里出西施	qing ren yan li chu xi shi
情人眼里有西施	qing ren yan li you xi shi
情何以堪	qing he yi kan
情同手足	qing tong shou zu
情同骨肉	qing tong gu rou
情定终身	qing ding zhong shen
情急智生	qing ji zhi sheng
情投意合	qing tou yi he
情比金坚	qing bi jin jian
情真意切	qing zhen yi qie
情窦初开	qing dou chu kai
情逾骨肉	qing yu gu rou
情随事迁	qing sui shi qian
惊为天人	jing wei tian ren
惊喜若狂	jing xi ruo kuang
惊天动地	jing tian dong di
惊弓之鸟	jing gong zhi niao
惊心动魄	jing xin dong po
惊心胆颤	jing xin dan chan
惊恐万状	jing kong wan zhuang
惊慌失措	jing huang shi cuo
惊慌失色	jing huang shi se
惘然若失	wang ran ruo shi
惨不忍睹	can bu ren du
惨不忍闻	can bu ren wen
惨无人道	can wu ren dao
惨淡经营	can dan jing ying
惨绝人寰	can jue ren huan
惩一儆百	cheng yi jing bai
惩前毖后	cheng qian bi hou
惩恶扬善	cheng e yang shan
想入非非	xiang ru fei fei
想方设法	xiang fang she fa
惴惴不安	zhui zhui bu an
惹火烧身	re huo shao shen
惺惺作态	xing xing zuo tai
惺惺相惜	xing xing xiang xi
愁眉苦脸	chou mei ku lian
愁肠百结	chou chang bai jie
意料之外	yi liao zhi wai
意气用事	yi qi yong shi
意气风发	yi qi feng fa
愚公移山	yu gong yi shan
愚昧无知	yu mei wu zhi
感人肺腑	gan ren fei fu
感人至深	gan ren zhi shen
感天动地	gan tian dong di
感恩图报	gan en tu bao
感情用事	gan qing yong shi
感激不尽	gan ji bu jin
感激涕零	gan ji ti ling
愧悔无地	kui hui wu di
慈悲为本	ci bei wei ben
慈眉善目	ci mei shan mu
慎重其事	shen zhong qi shi
慕名而来	mu ming er lai
慷慨捐生	kang kai juan sheng
慷慨解囊	kang kai jie nang
慷慨赴义	kang kai fu yi
慷慨输将	kang kai shu jiang
懵懵懂懂	meng meng dong dong
戎马生涯	rong ma sheng ya
成也萧何败也萧何	cheng ye xiao he bai ye xiao he
成事不足败事有余	cheng shi bu zu bai shi you yu
成人之美	cheng ren zhi mei
成则为王败则为寇	cheng ze wei wang bai ze wei kou
成千上万	cheng qian shang wan
成千成万	cheng qian cheng wan
成千累万	cheng qian lei wan
成家立业	cheng jia li ye
成家立室	cheng jia li shi
成年累月	cheng nian lei yue
成群结队	cheng qun jie dui
成败利钝	cheng bai li dun
成败得失	cheng bai de shi
成败论人	cheng bai lun ren
我行我素	wo xing wo su
我醉欲眠	wo zui yu mian
戒奢崇俭	jie she chong jian
戒骄戒躁	jie jiao jie zao
战无不胜	zhan wu bu sheng
战无不胜攻无不克	zhan wu bu sheng gong wu bu ke
战无不胜攻无不取	zhan wu bu sheng gong wu bu qu
战死沙场	zhan si sha chang
战火纷飞	zhan huo fen fei
戛然而止	jia ran er zhi
截长补短	jie chang bu duan
戮力同心	lu li tong xin
戳心灌髓	chuo xin guan sui
户告人晓	hu gao ren xiao
户枢不蠹	hu shu bu du
户限为穿	hu xian wei chuan
所向披靡	suo xiang pi mi
所见所闻	suo jian suo wen
手下留情	shou xia liu qing
手下败将	shou xia bai jiang
手不释卷	shou bu shi juan
手到拈来	shou dao nian lai
手到擒来	shou dao qin lai
手心手背都是肉	shou xin shou bei dou shi rou
手忙脚乱	shou mang jiao luan
手无寸铁	shou wu cun tie
手眼通天	shou yan tong tian
手舞足蹈	shou wu zu dao
手足无措	shou zu wu cuo
才兼文武	cai jian wen wu
才华出众	cai hua chu zhong
才华盖世	cai hua gai shi
才子佳人	cai zi jia ren
才气过人	cai qi guo ren
才疏学浅	cai shu xue qian
才识过人	cai shi guo ren
才貌双全	cai mao shuang quan
才高八斗	cai gao ba dou
扒高踩低	pa gao cai di
打一巴掌给个甜枣	da yi ba zhang gei ge tian zao
打入冷宫	da ru leng gong
打击报复	da ji bao fu
打家劫舍	da jia jie she
打富济贫	da fu ji pin
打小算盘	da xiao suan pan
打得火热	da de huo re
打情骂俏	da qing ma qiao
打成一片	da cheng yi pian
打抱不平	da bao bu ping
打掉门牙往肚子里咽	da diao men ya wang du zi li yan
打狗还得看主人	da gou hai dei kan zhu ren
打破砂锅问到底	da po sha guo wen dao di
打肿脸充胖子	da zhong lian chong pang zi
打草惊蛇	da cao jing she
打落水狗	da luo shui gou
打退堂鼓	da tui tang gu
打马虎眼	da ma hu yan
托足无门	tuo zu wu men
执法如山	zhi fa ru shan
执迷不悟	zhi mi bu wu
扪心无愧	men xin wu kui
扫除天下	sao chu tian xia
扬名四海	yang ming si hai
扬幡招魂	yang fan zhao hun
扬长避短	yang chang bi duan
扭亏为盈	niu kui wei ying
扭转乾坤	niu zhuan qian kun
扳龙附凤	ban long fu feng
扶危济困	fu wei ji kun
扶弱抑强	fu ruo yi qiang
扶正压邪	fu zheng ya xie
批郤导窾	pi xi dao kuan
扼喉抚背	e hou fu bei
扼襟控咽	e jin kong yan
承上起下	cheng shang qi xia
承前启后	cheng qian qi hou
把持不定	ba chi bu ding
抑郁不平	yi yu bu ping
抓耳挠腮	zhua er nao sai
投桃报李	tou tao bao li
投石问路	tou shi wen lu
投笔从戎	tou bi cong rong
投缳自缢	tou huan zi yi
投袂而起	tou mei er qi
投鞭断流	tou bian duan liu
投鼠忌器	tou shu ji qi
折戟沉沙	zhe ji chen sha
折节读书	zhe jie du shu
抛砖引玉	pao zhuan yin yu
抢险救灾	qiang xian jiu zai
报仇雪恨	bao chou xue hen
报仇雪耻	bao chou xue chi
报应不爽	bao ying bu shuang
报本反始	bao ben fan shi
披头散发	pi tou san fa
披沙拣金	pi sha jian jin
披肝沥胆	pi gan li dan
披荆斩棘	pi jing zhan ji
抬头不见低头见	tai tou bu jian di tou jian
抱头鼠窜	bao tou shu cuan
抱恨终天	bao hen zhong tian
抱恨黄泉	bao hen huang quan
抱残守缺	bao can shou que
抱薪救火	bao xin jiu huo
抵足而眠	di zu er mian
抹不下脸	mo bu xia lian
抽丝剥茧	chou si bo jian
抽抽噎噎	chou chou ye ye
拂袖而去	fu xiu er qu
担惊受怕	dan jing shou pa
拆东补西	chai dong bu xi
拈花惹草	nian hua re cao
拉不出屎来怨茅房	la bu chu shi lai yuan mao fang
拉大旗作虎皮	la da qi zuo hu pi
拍案叫绝	pai an jiao jue
拍案惊奇	pai an jing qi
拍案而起	pai an er qi
拐弯抹角	guai wan mo jiao
拔出萝卜带出泥	ba chu luo bo dai chu ni
拔地而起	ba di er qi
拔根汗毛比腰粗	ba gen han mao bi yao cu
拔苗助长	ba miao zhu zhang
拔茅连茹	ba mao lian ru
拖家带口	tuo jia dai kou
拖泥带水	tuo ni dai shui
拙于言词	zhuo yu yan ci
招兵买马	zhao bing mai ma
招摇撞骗	zhao yao zhuang pian
招摇过市	zhao yao guo shi
招蜂引蝶	zhao feng yin die
招财进宝	zhao cai jin bao
招贤纳士	zhao xian na shi
招降纳叛	zhao xiang na pan
招风惹草	zhao feng re cao
拣佛烧香	jian fo shao xiang
拨云见日	bo yun jian ri
择善固执	ze shan gu zhi
择善而从	ze shan er cong
择日不如撞日	ze ri bu ru zhuang ri
拭目以待	shi mu yi dai
拱手相让	gong shou xiang rang
拱手让人	gong shou rang ren
拳打脚踢	quan da jiao ti
拾人涕唾	shi ren ti tuo
拾人牙慧	shi ren ya hui
拾级而上	she ji er shang
拾遗补缺	shi yi bu que
拾金不昧	shi jin bu mei
拿得起放得下	na de qi fang de xia
拿手好戏	na shou hao xi
拿着鸡毛当令箭	na zhe ji mao dang ling jian
持之以恒	chi zhi yi heng
持橐簪笔	chi tuo zan bi
挂一漏万	gua yi lou wan
挂羊头卖狗肉	gua yang tou mai gou rou
指手画脚	zhi shou hua jiao
指日可待	zhi ri ke dai
指桑骂槐	zhi sang ma huai
指点江山	zhi dian jiang shan
指着和尚骂秃子	zhi zhe he shang ma tu zi
指腹为婚	zhi fu wei hun
指鸡骂狗	zhi ji ma gou
指鹿为马	zhi lu wei ma
指鹿作马	zhi lu zuo ma
按兵不动	an bing bu dong
按图索骥	an tu suo ji
按部就班	an bu jiu ban
挑拨是非	tiao bo shi fei
